word,countUni,count,name,party,state,vote,sex
"governo",0,0,"Waldenor Pereira","PT","BA","NAO","M"
"governo",0,0,"Aguinaldo Ribeiro","PP","PB","SIM","M"
"governo",0,0,"Benjamin Maranhão","SD","PB","SIM","M"
"governo",0,0,"Damião Feliciano","PDT","PB","NAO","M"
"governo",1,1,"Efraim Filho","DEM","PB","SIM","M"
"governo",0,0,"Hugo Motta","PMDB","PB","SIM","M"
"governo",0,0,"Luiz Couto","PT","PB","NAO","M"
"governo",0,0,"Manoel Junior","PMDB","PB","SIM","M"
"governo",0,0,"Pedro Cunha Lima","PSDB","PB","SIM","M"
"governo",1,1,"Rômulo Gouveia","PSD","PB","SIM","M"
"governo",0,0,"Veneziano Vital do Rêgo","PMDB","PB","SIM","M"
"governo",0,0,"Wellington Roberto","PR","PB","NAO","M"
"governo",0,0,"Wilson Filho","PTB","PB","SIM","M"
"governo",0,0,"Adalberto Cavalcanti","PTB","PE","NAO","M"
"governo",0,0,"Anderson Ferreira","PR","PE","SIM","M"
"governo",0,0,"André de Paula","PSD","PE","SIM","M"
"governo",0,0,"Augusto Coutinho","SD","PE","SIM","M"
"governo",0,0,"Betinho Gomes","PSDB","PE","SIM","M"
"governo",0,0,"Bruno Araújo","PSDB","PE","SIM","M"
"governo",0,0,"Daniel Coelho","PSDB","PE","SIM","M"
"governo",0,0,"Danilo Cabral","PSB","PE","SIM","M"
"governo",0,0,"Eduardo da Fonte","PP","PE","SIM","M"
"governo",0,0,"Fernando Coelho Filho","PSB","PE","SIM","M"
"governo",0,0,"Gonzaga Patriota","PSB","PE","SIM","M"
"governo",0,0,"Jarbas Vasconcelos","PMDB","PE","SIM","M"
"governo",0,0,"João Fernando Coutinho","PSB","PE","SIM","M"
"governo",0,0,"Jorge Côrte Real","PTB","PE","SIM","M"
"governo",0,0,"Kaio Maniçoba","PMDB","PE","SIM","M"
"governo",0,0,"Luciana Santos","PCDOB","PE","NAO","F"
"governo",0,0,"Marinaldo Rosendo","PSB","PE","SIM","M"
"governo",0,0,"Mendonça Filho","DEM","PE","SIM","M"
"governo",0,0,"Pastor Eurico","PHS","PE","SIM","M"
"governo",0,0,"Ricardo Teobaldo","PTN","PE","NAO","M"
"governo",0,0,"Silvio Costa","PTDOB","PE","NAO","M"
"governo",0,0,"Tadeu Alencar","PSB","PE","SIM","M"
"governo",0,0,"Wolney Queiroz","PDT","PE","NAO","M"
"governo",0,0,"Zeca Cavalcanti","PTB","PE","NAO","M"
"governo",0,0,"Adelson Barreto","PR","SE","SIM","M"
"governo",0,0,"André Moura","PSC","SE","SIM","M"
"governo",0,0,"Fábio Mitidieri","PSD","SE","NAO","M"
"governo",0,0,"Fábio Reis","PMDB","SE","SIM","M"
"governo",0,0,"João Daniel","PT","SE","NAO","M"
"governo",0,0,"Jony Marcos","PRB","SE","SIM","M"
"governo",0,0,"Laércio Oliveira","SD","SE","SIM","M"
"governo",0,0,"Valadares Filho","PSB","SE","SIM","M"
"governo",0,0,"Arthur Lira","PP","AL","SIM","M"
"governo",0,0,"Cícero Almeida","PMDB","AL","SIM","M"
"governo",0,0,"Givaldo Carimbão","PHS","AL","NAO","M"
"governo",1,1,"JHC","PSB","AL","SIM","M"
"governo",0,0,"Marx Beltrão","PMDB","AL","SIM","M"
"governo",0,0,"Maurício Quintella Lessa","PR","AL","SIM","M"
"governo",0,0,"Paulão","PT","AL","NAO","M"
"governo",0,0,"Pedro Vilela","PSDB","AL","SIM","M"
"governo",0,0,"Ronaldo Lessa","PDT","AL","NAO","M"
"responsabilidade",0,0,"Abel Mesquita Jr","DEM","RR","SIM","M"
"responsabilidade",0,0,"Carlos Andrade","PHS","RR","SIM","M"
"responsabilidade",0,0,"Édio Lopes","PR","RR","NAO","M"
"responsabilidade",0,0,"Hiran Gonçalves","PP","RR","SIM","M"
"responsabilidade",0,0,"Jhonatan de Jesus","PRB","RR","SIM","M"
"responsabilidade",0,0,"Maria Helena","PSB","RR","SIM","F"
"responsabilidade",0,0,"Remídio Monai","PR","RR","SIM","M"
"responsabilidade",0,0,"Shéridan","PSDB","RR","SIM","F"
"responsabilidade",0,0,"Afonso Hamm","PP","RS","SIM","M"
"responsabilidade",0,0,"Afonso Motta","PDT","RS","NAO","M"
"responsabilidade",0,0,"Alceu Moreira","PMDB","RS","SIM","M"
"responsabilidade",0,0,"Bohn Gass","PT","RS","NAO","M"
"responsabilidade",0,0,"Carlos Gomes","PRB","RS","SIM","M"
"responsabilidade",0,0,"Covatti Filho","PP","RS","SIM","M"
"responsabilidade",0,0,"Danrlei de Deus Hinterholz","PSD","RS","SIM","M"
"responsabilidade",0,0,"Darcísio Perondi","PSD","RS","SIM","M"
"responsabilidade",0,0,"Giovani Cherini","PDT","RS","SIM","M"
"responsabilidade",0,0,"Heitor Schuch","PSB","RS","SIM","M"
"responsabilidade",0,0,"Henrique Fontana","PT","RS","NAO","M"
"responsabilidade",0,0,"Jerônimo Goergen","PP","RS","SIM","M"
"responsabilidade",0,0,"João Derly","REDE","RS","SIM","M"
"responsabilidade",1,1,"José Fogaça","PMDB","RS","SIM","M"
"responsabilidade",0,0,"José Otávio Germano","PP","RS","SIM","M"
"responsabilidade",0,0,"José Stédile","PSB","RS","SIM","M"
"responsabilidade",0,0,"Luiz Carlos Heinze","PP","RS","SIM","M"
"responsabilidade",0,0,"Luis Carlos Busato","PTB","RS","SIM","M"
"responsabilidade",0,0,"Marco Maia","PT","RS","NAO","M"
"responsabilidade",0,0,"Marcon","PT","RS","NAO","M"
"responsabilidade",0,0,"Maria do Rosário","PT","RS","NAO","M"
"responsabilidade",0,0,"Mauro Pereira","PMDB","RS","SIM","M"
"responsabilidade",0,0,"Nelson Marchezan Junior","PSDB","RS","SIM","M"
"responsabilidade",0,0,"Onyx Lorenzoni","DEM","RS","SIM","M"
"responsabilidade",0,0,"Osmar Terra","PMDB","RS","SIM","M"
"responsabilidade",0,0,"Paulo Pimenta","PT","RS","NAO","M"
"responsabilidade",0,0,"Pepe Vargas","PT","RS","NAO","M"
"responsabilidade",0,0,"Renato Molling","PP","RS","SIM","M"
"responsabilidade",0,0,"Ronaldo Nogueira","PTB","RS","SIM","M"
"responsabilidade",0,0,"Sérgio Moraes","PTB","RS","SIM","M"
"responsabilidade",0,0,"Carmen Zanotto","PPS","SC","SIM","F"
"responsabilidade",0,0,"Celso Maldaner","PMDB","SC","SIM","M"
"responsabilidade",0,0,"Cesar Souza","PSD","SC","SIM","M"
"responsabilidade",0,0,"Décio Lima","PT","SC","NAO","M"
"responsabilidade",0,0,"Esperidião Amin","PP","SC","SIM","M"
"responsabilidade",0,0,"Geovania de Sá","PSDB","SC","SIM","F"
"responsabilidade",0,0,"João Paulo Kleinübing","PSD","SC","SIM","M"
"responsabilidade",0,0,"João Rodrigues","PSD","SC","SIM","M"
"responsabilidade",0,0,"Jorge Boeira","PP","SC","SIM","M"
"responsabilidade",0,0,"Jorginho Mello","PR","SC","SIM","M"
"responsabilidade",0,0,"Marco Tebaldi","PSDB","SC","SIM","M"
"responsabilidade",0,0,"Mauro Mariani","PMDB","SC","SIM","M"
"responsabilidade",0,0,"Pedro Uczai","PT","SC","NAO","M"
"responsabilidade",0,0,"Rogério Peninha Mendonça","PMDB","SC","SIM","M"
"responsabilidade",0,0,"Ronaldo Benedet","PMDB","SC","SIM","M"
"responsabilidade",0,0,"Valdir Colatto","PMDB","SC","SIM","M"
"responsabilidade",0,0,"André Abdon","PP","AP","SIM","M"
"responsabilidade",0,0,"Cabuçu Borges","PMDB","AP","SIM","M"
"responsabilidade",0,0,"Janete Capiberibe","PSB","AP","NAO","F"
"responsabilidade",0,0,"Jozi Araújo","PTN","AP","NAO","F"
"responsabilidade",0,0,"Marcos Reategui","PSD","AP","SIM","M"
"responsabilidade",0,0,"Professora Marcivania","PCDOB","AP","NAO","F"
"responsabilidade",0,0,"Roberto Góes","PDT","AP","NAO","M"
"responsabilidade",0,0,"Arnaldo Jordy","PPS","PA","SIM","M"
"responsabilidade",0,0,"Beto Faro","PT","PA","NAO","M"
"responsabilidade",0,0,"Delegado Éder Mauro","PSD","PA","SIM","M"
"responsabilidade",0,0,"Edmilson Rodrigues","PSOL","PA","NAO","M"
"responsabilidade",0,0,"Elcione Barbalho","PMDB","PA","NAO","F"
"responsabilidade",0,0,"Francisco Chapadinha","PTN","PA","SIM","M"
"responsabilidade",0,0,"Hélio Leite","DEM","PA","SIM","M"
"responsabilidade",0,0,"Joaquim Passarinho","PSD","PA","SIM","M"
"responsabilidade",0,0,"José Priante","PMDB","PA","SIM","M"
"responsabilidade",0,0,"Josué Bengston","PTB","PA","SIM","M"
"responsabilidade",0,0,"Júlia Marinho","PSC","PA","SIM","F"
"responsabilidade",0,0,"Lúcio Vale","PR","PA","NAO","M"
"responsabilidade",0,0,"Nilson Pinto","PSDB","PA","SIM","M"
"responsabilidade",0,0,"Simone Morgado","PMDB","PA","NAO","F"
"responsabilidade",0,0,"Wladimir Costa","SD","PA","SIM","M"
"responsabilidade",0,0,"Zé Geraldo","PT","PA","NAO","M"
"responsabilidade",0,0,"Alex Canziani","PTB","PR","SIM","M"
"responsabilidade",0,0,"Alfredo Kaefer","PSL","PR","SIM","M"
"responsabilidade",0,0,"Aliel Machado","REDE","PR","NAO","M"
"responsabilidade",0,0,"Assis do Couto","PDT","PR","NAO","M"
"responsabilidade",0,0,"Christiane de Souza Yared","PR","PR","SIM","F"
"responsabilidade",0,0,"Diego Garcia","PHS","PR","SIM","M"
"responsabilidade",0,0,"Dilceu Sperafico","PP","PR","SIM","M"
"responsabilidade",0,0,"Enio Verri","PT","PR","NAO","M"
"responsabilidade",0,0,"Evandro Roman","PSD","PR","SIM","M"
"responsabilidade",0,0,"Fernando Francischini","SD","PR","SIM","F"
"responsabilidade",0,0,"Giacobo","PR","PR","SIM","M"
"responsabilidade",0,0,"Hermes Parcianello","PMDB","PR","SIM","M"
"responsabilidade",0,0,"João Arruda","PMDB","PR","SIM","M"
"responsabilidade",0,0,"Leandre","PV","PR","SIM","F"
"responsabilidade",0,0,"Leopoldo Meyer","PSB","PR","SIM","M"
"responsabilidade",0,0,"Luciano Ducci","PSB","PR","SIM","M"
"responsabilidade",1,1,"Luiz Carlos Hauly","PSDB","PR","SIM","M"
"responsabilidade",0,0,"Luiz Nishimori","PR","PR","SIM","M"
"responsabilidade",0,0,"Marcelo Belinati","PP","PR","SIM","M"
"responsabilidade",0,0,"Nelson Meurer","PP","PR","SIM","M"
"responsabilidade",0,0,"Nelson Padovani","PSDB","PR","SIM","M"
"responsabilidade",0,0,"Osmar Serraglio","PMDB","PR","SIM","M"
"responsabilidade",0,0,"Paulo Martins","PSDB","PR","SIM","M"
"responsabilidade",0,0,"Ricardo Barros","PP","PR","SIM","M"
"responsabilidade",0,0,"Rubens Bueno","PPS","PR","SIM","M"
"responsabilidade",0,0,"Sandro Alex","PSD","PR","SIM","M"
"responsabilidade",0,0,"Sergio Souza","PMDB","PR","SIM","M"
"responsabilidade",0,0,"Takayama","PSC","PR","SIM","M"
"responsabilidade",0,0,"Toninho Wandscheer","PROS","PR","SIM","M"
"responsabilidade",0,0,"Zeca Dirceu","PT","PR","NAO","M"
"responsabilidade",0,0,"Carlos Marun","PMDB","MS","SIM","M"
"responsabilidade",0,0,"Dagoberto","PDT","MS","NAO","M"
"responsabilidade",0,0,"Elizeu Dionizio","PSDB","MS","SIM","M"
"responsabilidade",0,0,"Geraldo Resende","PSDB","MS","SIM","M"
"responsabilidade",0,0,"Madetta","DEM","MS","SIM","M"
"responsabilidade",0,0,"Tereza Cristina","PSB","MS","SIM","F"
"responsabilidade",0,0,"Vander Loubet","PT","MS","NAO","M"
"responsabilidade",0,0,"Zeca do PT","PT","MS","NAO","M"
"responsabilidade",0,0,"Alfredo Nascimento","PR","AM","SIM","M"
"responsabilidade",1,1,"Arthur Virgílio Bisneto","PSDB","AM","SIM","M"
"responsabilidade",0,0,"Átila Lins","PSD","AM","SIM","M"
"responsabilidade",0,0,"Conceição Sampaio","PP","AM","SIM","F"
"responsabilidade",0,0,"Hissa Abrahão","PDT","AM","SIM","M"
"responsabilidade",0,0,"Marcos Rotta","PMDB","AM","SIM","M"
"responsabilidade",0,0,"Pauderney Avelino","DEM","AM","SIM","M"
"responsabilidade",0,0,"Silas Câmara","PRB","AM","SIM","M"
"responsabilidade",0,0,"Expedito Netto","PSD","RO","SIM","M"
"responsabilidade",0,0,"Lindomar Garçon","PRB","RO","SIM","M"
"responsabilidade",0,0,"Lucio Mosquini","PMDB","RO","SIM","M"
"responsabilidade",0,0,"Luiz Cláudio","PR","RO","SIM","M"
"responsabilidade",1,1,"Marcos Rogério","DEM","RO","SIM","M"
"responsabilidade",0,0,"Mariana Carvalho","PSDB","RO","SIM","F"
"responsabilidade",0,0,"Marinha Raupp","PMDB","RO","SIM","F"
"responsabilidade",0,0,"Nilton Capixaba","PTB","RO","SIM","M"
"responsabilidade",0,0,"Alexandre Baldy","PTN","GO","SIM","M"
"responsabilidade",0,0,"Célio Silveira","PSDB","GO","SIM","M"
"responsabilidade",0,0,"Daniel Vilela","PMDB","GO","SIM","M"
"responsabilidade",0,0,"Delegado Waldir","PR","GO","SIM","M"
"responsabilidade",0,0,"Fábio Souza","PSDB","GO","SIM","M"
"responsabilidade",0,0,"Flávia Morais","PDT","GO","SIM","F"
"responsabilidade",0,0,"Giuseppe Vecci","PSDB","GO","SIM","M"
"responsabilidade",0,0,"Heuler Cruvinel","PSD","GO","SIM","M"
"responsabilidade",0,0,"João Campos","PRB","GO","SIM","M"
"responsabilidade",0,0,"Jovair Arantes","PTB","GO","SIM","M"
"responsabilidade",0,0,"Lucas Vergilio","SD","GO","SIM","M"
"responsabilidade",0,0,"Magda Mofatto","PR","GO","SIM","F"
"responsabilidade",0,0,"Marcos Abrão","PPS","GO","SIM","M"
"responsabilidade",0,0,"Pedro Chaves","PMDB","GO","SIM","M"
"responsabilidade",0,0,"Roberto Balestra","PP","GO","SIM","M"
"responsabilidade",0,0,"Rubens Otoni","PT","GO","NAO","M"
"responsabilidade",0,0,"Thiago Peixoto","PSD","GO","SIM","M"
"responsabilidade",0,0,"Alberto Fraga","DEM","DF","SIM","M"
"responsabilidade",0,0,"Augusto Carvalho","SD","DF","SIM","M"
"responsabilidade",0,0,"Erika Kokay","PT","DF","NAO","F"
"responsabilidade",0,0,"Izalci","PSDB","DF","SIM","M"
"responsabilidade",0,0,"Laerte Bessa","PR","DF","SIM","M"
"responsabilidade",0,0,"Rogério Rosso","PSD","DF","SIM","M"
"responsabilidade",0,0,"Ronaldo Fonseca","PROS","DF","SIM","M"
"responsabilidade",0,0,"Rôney Nemer","PP","DF","SIM","M"
"responsabilidade",0,0,"Alan Rick","PRB","AC","SIM","M"
"responsabilidade",0,0,"Angelim","PT","AC","NAO","M"
"responsabilidade",0,0,"César Messias","PSB","AC","NAO","M"
"responsabilidade",0,0,"Flaviano Melo","PMDB","AC","SIM","M"
"responsabilidade",0,0,"Jéssica Sales","PMDB","AC","SIM","F"
"responsabilidade",0,0,"Leo de Brito","PT","AC","NAO","M"
"responsabilidade",0,0,"Rocha","PSDB","AC","SIM","M"
"responsabilidade",0,0,"Sibá Machado","PT","AC","NAO","M"
"responsabilidade",0,0,"Carlos Henrique Gaguim","PTN","TO","SIM","M"
"responsabilidade",0,0,"César Halum","PRB","TO","SIM","M"
"responsabilidade",0,0,"Dulce Miranda","PMDB","TO","SIM","F"
"responsabilidade",0,0,"Irajá Abreu","PSD","TO","NAO","M"
"responsabilidade",0,0,"Josi Nunes","PMDB","TO","SIM","F"
"responsabilidade",0,0,"Lázaro Botelho","PP","TO","SIM","M"
"responsabilidade",0,0,"Professora Dorinha Seabra Rezende","DEM","TO","SIM","F"
"responsabilidade",0,0,"Vicentinho Júnior","PR","TO","NAO","M"
"responsabilidade",0,0,"Adilton Sachetti","PSB","MT","SIM","M"
"responsabilidade",0,0,"Carlos Bezerra","PMDB","MT","SIM","M"
"responsabilidade",0,0,"Fabio Garcia","PSB","MT","SIM","M"
"responsabilidade",0,0,"Nilson Leitão","PSDB","MT","SIM","M"
"responsabilidade",0,0,"Professor Victório Galli","PSC","MT","SIM","M"
"responsabilidade",0,0,"Ságuas Moraes","PT","MT","NAO","M"
"responsabilidade",0,0,"Tampinha","PSD","MT","SIM","M"
"responsabilidade",0,0,"Valtenir Pereira","PMDB","MT","NAO","M"
"responsabilidade",0,0,"Alex Manente","PPS","SP","SIM","M"
"responsabilidade",0,0,"Alexandre Leite","DEM","SP","SIM","M"
"responsabilidade",0,0,"Ana Perugini","PT","SP","NAO","F"
"responsabilidade",0,0,"Andres Sanchez","PT","SP","NAO","M"
"responsabilidade",0,0,"Antonio Bulhões","PRB","SP","SIM","M"
"responsabilidade",0,0,"Arlindo Chinaglia","PT","SP","NAO","M"
"responsabilidade",0,0,"Arnaldo Faria de Sá","PTB","SP","SIM","M"
"responsabilidade",0,0,"Arnaldo Jardim","PPS","SP","SIM","M"
"responsabilidade",0,0,"Baleia Rossi","PMDB","SP","SIM","M"
"responsabilidade",0,0,"Beto Mansur","PRB","SP","SIM","M"
"responsabilidade",0,0,"Bruna Furlan","PSDB","SP","SIM","F"
"responsabilidade",0,0,"Bruno Covas","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Capitão Augusto","PR","SP","SIM","M"
"responsabilidade",0,0,"Carlos Sampaio","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Carlos Zarattini","PT","SP","NAO","M"
"responsabilidade",0,0,"Celso Russomano","PRB","SP","SIM","M"
"responsabilidade",0,0,"Dr. Sinval Malheiros","PTN","SP","SIM","M"
"responsabilidade",0,0,"Duarte Nogueira","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Edinho Araújo","PMDB","SP","SIM","M"
"responsabilidade",0,0,"Eduardo Bolsonaro","PSC","SP","SIM","M"
"responsabilidade",0,0,"Eduardo Cury","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Eli Corrêa Filho","DEM","SP","SIM","M"
"responsabilidade",0,0,"Evandro Gussi","PV","SP","SIM","M"
"responsabilidade",0,0,"Fausto Pinato","PP","SP","SIM","M"
"responsabilidade",0,0,"Flavinho","PSB","SP","SIM","M"
"responsabilidade",0,0,"Floriano Pesaro","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Gilberto Nascimento","PSC","SP","SIM","M"
"responsabilidade",0,0,"Goulart","PSD","SP","SIM","M"
"responsabilidade",1,1,"Guilherme Mussi","PP","SP","SIM","M"
"responsabilidade",0,0,"Herculano Passos","PSD","SP","SIM","M"
"responsabilidade",0,0,"Ivan Valente","PSOL","SP","NAO","M"
"responsabilidade",0,0,"Jefferson Campos","PSD","SP","SIM","M"
"responsabilidade",0,0,"João Paulo Papa","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Jorge Tadeu Mudalen","DEM","SP","SIM","M"
"responsabilidade",1,1,"José Mentor","PT","SP","NAO","M"
"responsabilidade",0,0,"Keiko Ota","PSB","SP","SIM","F"
"responsabilidade",0,0,"Luiz Lauro Filho","PSB","SP","SIM","M"
"responsabilidade",0,0,"Luiza Erundina","PSOL","SP","NAO","F"
"responsabilidade",0,0,"Major Olímpio","SD","SP","SIM","M"
"responsabilidade",0,0,"Mara Gabrilli","PSDB","SP","SIM","F"
"responsabilidade",0,0,"Marcelo Squassoni","PRB","SP","SIM","M"
"responsabilidade",0,0,"Marcio Alvino","PR","SP","SIM","M"
"responsabilidade",0,0,"Miguel Haddad","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Miguel Lombardi","PR","SP","SIM","M"
"responsabilidade",0,0,"Milton Monti","PR","SP","SIM","M"
"responsabilidade",0,0,"Missionário José Olímpio","DEM","SP","SIM","M"
"responsabilidade",0,0,"Nelson Marquezelli","PTB","SP","SIM","M"
"responsabilidade",0,0,"Nilto Tato","PT","SP","NAO","M"
"responsabilidade",0,0,"Orlando Silva","PCDOB","SP","NAO","M"
"responsabilidade",0,0,"Paulo Freire","PR","SP","SIM","M"
"responsabilidade",0,0,"Paulo Maluf","PP","SP","SIM","M"
"responsabilidade",0,0,"Paulo Pereira da Silva","SD","SP","SIM","M"
"responsabilidade",0,0,"Paulo Teixeira","PT","SP","NAO","M"
"responsabilidade",0,0,"Pastor Marcos Feliciano","PSC","SP","SIM","M"
"responsabilidade",0,0,"Renata Abreu","PTN","SP","SIM","F"
"responsabilidade",0,0,"Ricardo Izar","PP","SP","SIM","M"
"responsabilidade",0,0,"Ricardo Tripoli","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Roberto Alves","PRB","SP","SIM","M"
"responsabilidade",0,0,"Roberto de Lucena","PV","SP","SIM","M"
"responsabilidade",0,0,"Rodrigo Garcia","DEM","SP","SIM","M"
"responsabilidade",0,0,"Samuel Moreira","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Sérgio Reis","PRB","SP","SIM","M"
"responsabilidade",0,0,"Silvio Torres","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Tiririca","PR","SP","SIM","M"
"responsabilidade",0,0,"Valmir Prascidelli","PT","SP","NAO","M"
"responsabilidade",0,0,"Vanderlei Macris","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Vicente Candido","PT","SP","NAO","M"
"responsabilidade",0,0,"Vicentinho","PT","SP","NAO","M"
"responsabilidade",0,0,"Vinicius Carvalho","PRB","SP","SIM","M"
"responsabilidade",0,0,"Vitor Lippi","PSDB","SP","SIM","M"
"responsabilidade",0,0,"Alberto Filho","PMDB","MA","SIM","M"
"responsabilidade",0,0,"Aluisio Mendes","PTN","MA","NAO","M"
"responsabilidade",0,0,"André Fufuca","PP","MA","SIM","M"
"responsabilidade",0,0,"Cleber Verde","PRB","MA","SIM","M"
"responsabilidade",0,0,"Eliziane Gama","PPS","MA","SIM","F"
"responsabilidade",0,0,"Hildo Rocha","PMDB","MA","SIM","M"
"responsabilidade",0,0,"João Castelo","PSDB","MA","SIM","M"
"responsabilidade",0,0,"João Marcelo Souza","PMDB","MA","NAO","M"
"responsabilidade",0,0,"José Reinaldo","PSB","MA","SIM","M"
"responsabilidade",0,0,"Junior Marreca","PEN","MA","NAO","M"
"responsabilidade",0,0,"Juscelino Filho","DEM","MA","SIM","M"
"responsabilidade",0,0,"Pedro Fernandes","PTB","MA","NAO","M"
"responsabilidade",1,1,"Rubens Pereira Júnior","PCDOB","MA","NAO","M"
"responsabilidade",0,0,"Sarney Filho","PV","MA","SIM","M"
"responsabilidade",0,0,"Victor Mendes","PSD","MA","SIM","M"
"responsabilidade",0,0,"Waldir Maranhão","PP","MA","NAO","M"
"responsabilidade",0,0,"Weverton Rocha","PDT","MA","NAO","M"
"responsabilidade",0,0,"Zé Carlos","PT","MA","NAO","M"
"responsabilidade",0,0,"Adail Carneiro","PP","CE","SIM","M"
"responsabilidade",0,0,"Ariosto Holanda","PDT","CE","NAO","M"
"responsabilidade",1,1,"Arnon Bezerra","PTB","CE","NAO","M"
"responsabilidade",0,0,"Cabo Sabino","PR","CE","SIM","M"
"responsabilidade",0,0,"Chico Lopes","PCDOB","CE","NAO","M"
"responsabilidade",1,1,"Danilo Forte","PSB","CE","SIM","M"
"responsabilidade",0,0,"Domingos Neto","PSD","CE","NAO","M"
"responsabilidade",0,0,"Genecias Noronha","SD","CE","SIM","M"
"responsabilidade",0,0,"José Airton Cirilo","PT","CE","NAO","M"
"responsabilidade",0,0,"José Guimarães","PT","CE","NAO","M"
"responsabilidade",0,0,"Leônidas Cristino","PDT","CE","NAO","M"
"responsabilidade",0,0,"Luizianne Lins","PT","CE","NAO","F"
"responsabilidade",0,0,"Macedo","PP","CE","NAO","M"
"responsabilidade",0,0,"Moroni Torgan","DEM","CE","SIM","M"
"responsabilidade",0,0,"Moses Rodrigues","PMDB","CE","SIM","M"
"responsabilidade",1,1,"Odorico Monteiro","PROS","CE","NAO","M"
"responsabilidade",0,0,"Raimundo Gomes de Matos","PSDB","CE","SIM","M"
"responsabilidade",0,0,"Ronaldo Martins","PRB","CE","SIM","M"
"responsabilidade",0,0,"Vicente Arruda","PDT","CE","NAO","M"
"responsabilidade",0,0,"Vitor Valim","PMDB","CE","SIM","M"
"responsabilidade",1,1,"Alessandro Molon","REDE","RJ","NAO","M"
"responsabilidade",0,0,"Alexandre Serfiotis","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Alexandre Valle","PR","RJ","SIM","M"
"responsabilidade",0,0,"Altineu Côrtes","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Arolde de Oliveira","PSC","RJ","SIM","M"
"responsabilidade",1,1,"Aureo","SD","RJ","SIM","M"
"responsabilidade",0,0,"Benedita da Silva","PT","RJ","NAO","F"
"responsabilidade",0,0,"Cabo Daciolo","PTDOB","RJ","SIM","M"
"responsabilidade",0,0,"Celso Pansera","PMDB","RJ","NAO","M"
"responsabilidade",0,0,"Chico Alencar","PSOL","RJ","NAO","M"
"responsabilidade",0,0,"Chico D'Angelo","PT","RJ","NAO","M"
"responsabilidade",0,0,"Cristiane Brasil","PTB","RJ","SIM","F"
"responsabilidade",0,0,"Deley","PTB","RJ","SIM","M"
"responsabilidade",0,0,"Dr. João","PR","RJ","SIM","M"
"responsabilidade",0,0,"Eduardo Cunha","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Ezequiel Teixeira","PTN","RJ","SIM","M"
"responsabilidade",0,0,"Felipe Bornier","PROS","RJ","SIM","M"
"responsabilidade",0,0,"Fernando Jordão","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Francisco Floriano","DEM","RJ","SIM","M"
"responsabilidade",0,0,"Glauber Braga","PSOL","RJ","NAO","M"
"responsabilidade",0,1,"Hugo Leal","PSB","RJ","SIM","M"
"responsabilidade",0,0,"Indio da Costa","PSD","RJ","SIM","M"
"responsabilidade",0,0,"Jair Bolsonaro","PSC","RJ","SIM","M"
"responsabilidade",0,0,"Jandira Feghali","PCDOB","RJ","NAO","F"
"responsabilidade",0,0,"Jean Wyllys","PSOL","RJ","NAO","M"
"responsabilidade",0,0,"Julio Lopes","PP","RJ","SIM","M"
"responsabilidade",0,0,"Leonardo Picciani","PMDB","RJ","NAO","M"
"responsabilidade",0,0,"Luiz Carlos Ramos","PTN","RJ","SIM","M"
"responsabilidade",0,0,"Luiz Sérgio","PT","RJ","NAO","M"
"responsabilidade",0,0,"Marcelo Matos","PHS","RJ","SIM","M"
"responsabilidade",0,0,"Marco Antônio Cabral","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Marcos Soares","DEM","RJ","SIM","M"
"responsabilidade",0,0,"Miro Teixeira","REDE","RJ","SIM","M"
"responsabilidade",0,0,"Otavio Leite","PSDB","RJ","SIM","M"
"responsabilidade",0,0,"Paulo Feijó","PR","RJ","SIM","M"
"responsabilidade",0,0,"Pedro Paulo","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Roberto Sales","PRB","RJ","SIM","M"
"responsabilidade",0,0,"Rodrigo Maia","DEM","RJ","SIM","M"
"responsabilidade",0,0,"Rosangela Gomes","PRB","RJ","SIM","F"
"responsabilidade",1,1,"Sergio Zveiter","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Simão Sessim","PP","RJ","SIM","M"
"responsabilidade",1,1,"Soraya Santos","PMDB","RJ","SIM","F"
"responsabilidade",0,0,"Sóstenes Cavalcante","DEM","RJ","SIM","M"
"responsabilidade",0,0,"Wadih Damous","PT","RJ","NAO","M"
"responsabilidade",0,0,"Washington Reis","PMDB","RJ","SIM","M"
"responsabilidade",0,0,"Carlos Manato","SD","ES","SIM","M"
"responsabilidade",0,0,"Dr. Jorge Silva","PHS","ES","SIM","M"
"responsabilidade",0,0,"Evair de Melo","PV","ES","SIM","M"
